model,arm,epoch,train_mse,val_mse,shared_fraction,shared_mean_lag,compensation_updates_rank0,train_seconds,train_seconds_cumulative,eval_seconds_cumulative
gconv_gru,exact,18,0.10084429493656864,,0.0,0.0,,29.328006229829043,549.4437464145012,256.5385599238798
gconv_gru,exact,19,0.09803718107718008,,0.0,0.0,,29.873553107958287,579.3172995224595,256.5385599238798
gconv_gru,exact,20,0.0957323533517343,0.17405296289003813,0.0,0.0,,30.186165531165898,609.5034650536254,319.6020717569627
gconv_gru,exact,21,0.09308726699263961,,0.0,0.0,,29.497262062039226,639.0007271156646,319.6020717569627
gconv_gru,exact,22,0.09119711540363452,,0.0,0.0,,30.397669326979667,669.3983964426443,319.6020717569627
gconv_gru,exact,23,0.0887217433364303,,0.0,0.0,,29.104955684393644,698.5033521270379,319.6020717569627
gconv_gru,exact,24,0.08684723907046848,,0.0,0.0,,29.850596707779914,728.3539488348179,319.6020717569627
gconv_gru,exact,25,0.0851541139461376,0.14795400087650007,0.0,0.0,,29.528057320043445,757.8820061548613,382.80900441715494
gconv_gru,exact,26,0.08297006289164226,,0.0,0.0,,29.89040693361312,787.7724130884744,382.80900441715494
gconv_gru,exact,27,0.08153287569681804,,0.0,0.0,,29.349735429976135,817.1221485184506,382.80900441715494
gconv_gru,exact,28,0.08023915467438875,,0.0,0.0,,29.071394620928913,846.1935431393795,382.80900441715494
gconv_gru,exact,29,0.07888657516903347,,0.0,0.0,,29.73759963037446,875.9311427697539,382.80900441715494
gconv_gru,exact,30,0.07772678799099392,0.13015735607880813,0.0,0.0,,29.538933082018048,905.470075851772,446.64393441705033
gconv_gru,exact,31,0.07643719955726906,,0.0,0.0,,29.54010082781315,935.0101766795851,446.64393441705033
gconv_gru,exact,32,0.07492537630928887,,0.0,0.0,,29.477880232967436,964.4880569125526,446.64393441705033
gconv_gru,exact,33,0.07368503235004566,,0.0,0.0,,29.32386085530743,993.81191776786,446.64393441705033
gconv_gru,exact,34,0.07296448725241202,,0.0,0.0,,29.28159821871668,1023.0935159865767,446.64393441705033
gconv_gru,exact,35,0.07276457106625592,0.11528601096226619,0.0,0.0,,29.73971126275137,1052.833227249328,510.57890503806993
gconv_gru,exact,36,0.07107693619198269,,0.0,0.0,,30.38833700492978,1083.2215642542578,510.57890503806993
gconv_gru,exact,37,0.06984682436342593,,0.0,0.0,,31.31679089833051,1114.5383551525883,510.57890503806993
gconv_gru,exact,38,0.0690372387568156,,0.0,0.0,,29.579273753333837,1144.1176289059222,510.57890503806993
gconv_gru,exact,39,0.06757679912779066,,0.0,0.0,,30.266904442105442,1174.3845333480276,510.57890503806993
gconv_gru,exact,40,0.06695083335593895,0.10204947911776029,0.0,0.0,,29.785370799247175,1204.1699041472748,573.1117138830014
gconv_gru,exact,41,0.0656882679020917,,0.0,0.0,,29.94297676999122,1234.112880917266,573.1117138830014
gconv_gru,exact,42,0.06443757481045193,,0.0,0.0,,29.572160598821938,1263.685041516088,573.1117138830014
gconv_gru,exact,43,0.06375161144468519,,0.0,0.0,,29.5902466410771,1293.275288157165,573.1117138830014
gconv_gru,exact,44,0.06272199418809679,,0.0,0.0,,29.201914837118238,1322.4772029942833,573.1117138830014
gconv_gru,exact,45,0.06242807043923272,0.09091896277207595,0.0,0.0,,29.544891248922795,1352.022094243206,636.99018492084
gconv_gru,exact,46,0.06145121212358828,,0.0,0.0,,29.521432315930724,1381.5435265591368,636.99018492084
gconv_gru,exact,47,0.06080668060867875,,0.0,0.0,,29.395683865062892,1410.9392104241997,636.99018492084
gconv_gru,exact,48,0.05984002572518808,,0.0,0.0,,29.752952548209578,1440.6921629724093,636.99018492084
gconv_gru,exact,49,0.059069070551130504,,0.0,0.0,,30.12636388419196,1470.8185268566012,636.99018492084
gconv_gru,exact,50,0.05846570156238697,0.08167383304009071,0.0,0.0,,29.20327735878527,1500.0218042153865,702.2105098110624
gconv_gru,exact,51,0.057261142465803355,,0.0,0.0,,30.362684283871204,1530.3844884992577,702.2105098110624
gconv_gru,exact,52,0.05802854785212764,,0.0,0.0,,29.34941326826811,1559.7339017675258,702.2105098110624
gconv_gru,exact,53,0.05904759742595531,,0.0,0.0,,29.889396941289306,1589.6232987088151,702.2105098110624
gconv_gru,exact,54,0.05878782934612698,,0.0,0.0,,29.266909634694457,1618.8902083435096,702.2105098110624
gconv_gru,exact,55,0.055167310767703585,0.07110711015187778,0.0,0.0,,29.110759019851685,1648.0009673633613,765.2115594353527
gconv_gru,exact,56,0.05408429878729361,,0.0,0.0,,29.84110624808818,1677.8420736114495,765.2115594353527
gconv_gru,exact,57,0.05350809627109104,,0.0,0.0,,30.58600342273712,1708.4280770341866,765.2115594353527
gconv_gru,exact,58,0.0529936640350907,,0.0,0.0,,29.472568701021373,1737.900645735208,765.2115594353527
gconv_gru,exact,59,0.05254645921565868,,0.0,0.0,,29.556711567100137,1767.457357302308,765.2115594353527
gconv_gru,exact,60,0.05234021610683865,0.0677615564603072,0.0,0.0,,29.323215897660702,1796.7805731999688,828.208296624478
gconv_gru,exact,61,0.051703163871058715,,0.0,0.0,,29.974042755085975,1826.7546159550548,828.208296624478
gconv_gru,exact,62,0.05298705454225893,,0.0,0.0,,31.092048121150583,1857.8466640762053,828.208296624478
gconv_gru,exact,63,0.05204269621107313,,0.0,0.0,,31.43534768698737,1889.2820117631927,828.208296624478
gconv_gru,exact,64,0.05440313286251492,,0.0,0.0,,30.95463147619739,1920.23664323939,828.208296624478
gconv_gru,exact,65,0.05131196092676233,0.07301938533782959,0.0,0.0,,29.574468593113124,1949.8111118325032,891.117649438791
gconv_gru,exact,66,0.05630697585918285,,0.0,0.0,,29.49996537901461,1979.3110772115178,891.117649438791
gconv_gru,exact,67,0.057120928057917845,,0.0,0.0,,29.839279285166413,2009.1503564966843,891.117649438791
gconv_gru,exact,68,0.05008063713709513,,0.0,0.0,,29.707652589771897,2038.8580090864561,891.117649438791
gconv_gru,exact,69,0.04955898390875922,,0.0,0.0,,29.76165465870872,2068.619663745165,891.117649438791
gconv_gru,exact,70,0.04831163750754462,0.05469393042417673,0.0,0.0,,29.270207494031638,2097.8898712391965,953.3585429587401
gconv_gru,exact,71,0.04867847539760448,,0.0,0.0,,29.880042647011578,2127.769913886208,953.3585429587401
gconv_gru,exact,72,0.0481649085327431,,0.0,0.0,,29.4469037479721,2157.21681763418,953.3585429587401
gconv_gru,exact,73,0.0494614044825236,,0.0,0.0,,29.967652786057442,2187.1844704202376,953.3585429587401
gconv_gru,exact,74,0.050034809995580604,,0.0,0.0,,31.52083745598793,2218.7053078762256,953.3585429587401
gconv_gru,exact,75,0.051792138152652316,0.07170149683952332,0.0,0.0,,30.010084250941873,2248.7153921271674,1016.1095920293592
gconv_gru,exact,76,0.049436500778904664,,0.0,0.0,,30.219786435831338,2278.9351785629988,1016.1095920293592
gconv_gru,exact,77,0.0459690667964794,,0.0,0.0,,29.789026752114296,2308.724205315113,1016.1095920293592
gconv_gru,exact,78,0.046025364487259475,,0.0,0.0,,30.143321359995753,2338.867526675109,1016.1095920293592
gconv_gru,exact,79,0.04573611859922056,,0.0,0.0,,29.64245385909453,2368.5099805342034,1016.1095920293592
gconv_gru,exact,80,0.045637159435837356,0.05262098633326017,0.0,0.0,,29.667363425251096,2398.1773439594544,1079.1242421935312
gconv_gru,exact,81,0.04525301412299827,,0.0,0.0,,29.699066669214517,2427.876410628669,1079.1242421935312
gconv_gru,exact,82,0.04599967488536128,,0.0,0.0,,29.638579654973,2457.514990283642,1079.1242421935312
gconv_gru,exact,83,0.04600074335380837,,0.0,0.0,,29.97966317506507,2487.494653458707,1079.1242421935312
gconv_gru,exact,84,0.05254998472001818,,0.0,0.0,,29.842769057955593,2517.3374225166626,1079.1242421935312
gconv_gru,exact,85,0.05122612140796803,0.05461344122886658,0.0,0.0,,29.804454795084894,2547.1418773117475,1143.814308217261
gconv_gru,exact,86,0.04818196429146661,,0.0,0.0,,29.349830192048103,2576.4917075037956,1143.814308217261
gconv_gru,exact,87,0.04616918607994362,,0.0,0.0,,32.96448130207136,2609.456188805867,1143.814308217261
gconv_gru,exact,88,0.04465072905575788,,0.0,0.0,,31.561707051005214,2641.017895856872,1143.814308217261
gconv_gru,exact,89,0.044275645856504085,,0.0,0.0,,29.830637911800295,2670.8485337686725,1143.814308217261
gconv_gru,exact,90,0.04395892001964428,0.04679181025578426,0.0,0.0,,29.69997576298192,2700.5485095316544,1207.0463443784975
gconv_gru,exact,91,0.043795386950174965,,0.0,0.0,,29.1866922439076,2729.735201775562,1207.0463443784975
gconv_gru,exact,92,0.0435484559447677,,0.0,0.0,,29.540985593106598,2759.2761873686686,1207.0463443784975
gconv_gru,exact,93,0.04345147477255927,,0.0,0.0,,29.775696461088955,2789.0518838297576,1207.0463443784975
gconv_gru,exact,94,0.043230535807432954,,0.0,0.0,,29.93281432474032,2818.984698154498,1207.0463443784975
gconv_gru,exact,95,0.04328107613104361,0.04681667456260094,0.0,0.0,,29.812353373039514,2848.7970515275374,1271.103998566512
gconv_gru,exact,96,0.042952149002640334,,0.0,0.0,,29.271690719295293,2878.0687422468327,1271.103998566512
gconv_gru,exact,97,0.04345147477255927,,0.0,0.0,,29.461903876625,2907.5306461234577,1271.103998566512
gconv_gru,exact,98,0.04273943989365189,,0.0,0.0,,29.900670965667814,2937.4313170891255,1271.103998566512
gconv_gru,exact,99,0.044572143642990676,,0.0,0.0,,30.04512970522046,2967.476446794346,1271.103998566512
gconv_gru,exact,100,0.043639134477686,0.045185396304497354,0.0,0.0,,30.378599831834435,2997.8550466261804,1334.2271855217405
gconv_gru,shared_hot,1,0.39326969782511395,0.730399278494028,0.030651264769618988,0.4728961959073683,,34.67451441800222,34.67451441800222,66.9916864419356
gconv_gru,shared_hot,2,0.31399186452229816,,0.030651264769618988,0.47307523587671435,,31.068954391404986,65.7434688094072,66.9916864419356
gconv_gru,shared_hot,3,0.2506694793701172,,0.030651264769618988,0.47313652449155785,,31.22517514694482,96.96864395635203,66.9916864419356
gconv_gru,shared_hot,4,0.21127931276957193,,0.030651264769618988,0.47314714141696385,,31.456174025777727,128.42481798212975,66.9916864419356
gconv_gru,shared_hot,5,0.18906281612537526,0.36107574976407564,0.030651264769618988,0.47314810659200074,,32.19237553095445,160.6171935130842,135.7158623309806
gconv_gru,shared_hot+comp,1,0.39326969782511395,0.730399278494028,0.030651264769618988,0.4728961959073683,0,32.95718540996313,32.95718540996313,63.81471095699817
gconv_gru,shared_hot+comp,2,0.31399186452229816,,0.030651264769618988,0.47307523587671435,0,30.00051149679348,62.95769690675661,63.81471095699817
gconv_gru,shared_hot+comp,3,0.2506694793701172,,0.030651264769618988,0.47313652449155785,0,30.69800548441708,93.65570239117369,63.81471095699817
gconv_gru,shared_hot+comp,4,0.21127931276957193,,0.030651264769618988,0.47314714141696385,0,32.77730552107096,126.43300791224465,63.81471095699817
gconv_gru,shared_hot+comp,5,0.18906281612537526,0.36107574976407564,0.030651264769618988,0.47314810659200074,0,32.48646609298885,158.9194740052335,129.80606499826536
gconv_gru,shared_hot+comp,6,0.17542955610487196,,0.030651264769618988,0.4731514847046299,0,33.29156471695751,192.211038722191,129.80606499826536
gconv_gru,shared_hot+comp,7,0.16495391174598975,,0.030651264769618988,0.4731495543545561,0,31.517150768078864,223.72818949026987,129.80606499826536
gconv_gru,shared_hot+comp,8,0.1461828417248196,,0.030651264769618988,0.4731370070790763,0,32.049593325238675,255.77778281550854,129.80606499826536
gconv_gru,shared_hot+comp,9,0.13447822906352855,,0.030651264769618988,0.47312108169096734,0,32.829367614816874,288.6071504303254,129.80606499826536
gconv_gru,shared_hot+comp,10,0.12912491074314825,0.2529052312557514,0.030651264769618988,0.47299416117361426,0,31.693807191681117,320.30095762200654,194.04879640927538
gconv_gru,shared_hot+comp,11,0.12468649722911694,,0.030651264769618988,0.472986439773319,0,30.783691252116114,351.08464887412265,194.04879640927538
gconv_gru,shared_hot+comp,12,0.12025921433060258,,0.030651264769618988,0.47287399688151943,0,29.647810015827417,380.73245888995007,194.04879640927538
gconv_gru,shared_hot+comp,13,0.11665315981264468,,0.030651264769618988,0.4728397331677093,0,29.527342868968844,410.2598017589189,194.04879640927538
gconv_gru,shared_hot+comp,14,0.11301254784619366,,0.030651264769618988,0.47284648939296764,0,30.051182786002755,440.31098454492167,194.04879640927538
gconv_gru,shared_hot+comp,15,0.10960846035568803,0.20672474457667425,0.030651264769618988,0.4729164645831433,0,30.0899986801669,470.40098322508857,258.5098524801433
gconv_gru,shared_hot+comp,16,0.10630493693881565,,0.030651264769618988,0.4728826834568516,0,30.224174740724266,500.62515796581283,258.5098524801433
gconv_gru,shared_hot+comp,17,0.10349106347119366,,0.030651264769618988,0.472765897277386,0,29.975096318870783,530.6002542846836,258.5098524801433
gconv_gru,shared_hot+comp,18,0.10086156262291802,,0.030651264769618988,0.47269592208721034,0,29.836037777829915,560.4362920625135,258.5098524801433
gconv_gru,shared_hot+comp,19,0.09803462470019306,,0.030651264769618988,0.47274369825153717,0,29.656046538148075,590.0923386006616,258.5098524801433
gconv_gru,shared_hot+comp,20,0.09571513864729139,0.1740280664884127,0.030651264769618988,0.4726896484494704,0,31.09518973995,621.1875283406116,321.5770431221463
gconv_gru,shared_hot+comp,21,0.09307673683872929,,0.030651264769618988,0.4726790315240645,0,30.25657923799008,651.4441075786017,321.5770431221463
gconv_gru,shared_hot+comp,22,0.09116522471110027,,0.030651264769618988,0.4727461111891294,0,30.48054819786921,681.9246557764709,321.5770431221463
gconv_gru,shared_hot+comp,23,0.08872280738971851,,0.030651264769618988,0.47273259873861273,0,29.58193765580654,711.5065934322774,321.5770431221463
gconv_gru,shared_hot+comp,24,0.08683627623098868,,0.030651264769618988,0.4726722752988061,0,29.854717303067446,741.3613107353449,321.5770431221463
gconv_gru,shared_hot+comp,25,0.08514403413843226,0.14795624292813814,0.030651264769618988,0.4726491110979204,0,30.144905876833946,771.5062166121788,385.76217712741345
gconv_gru,shared_hot+comp,26,0.08295817286879928,,0.030651264769618988,0.4725699667448941,0,31.767917038872838,803.2741336510517,385.76217712741345
gconv_gru,shared_hot+comp,27,0.08151496339727331,,0.030651264769618988,0.47242326013928443,0,29.73394526122138,833.008078912273,385.76217712741345
gconv_gru,shared_hot+comp,28,0.08022503941147416,,0.030651264769618988,0.47229682220944974,0,30.147070340812206,863.1551492530853,385.76217712741345
gconv_gru,shared_hot+comp,29,0.07888344040623417,,0.030651264769618988,0.4721781056799103,0,29.61011577025056,892.7652650233358,385.76217712741345
gconv_gru,shared_hot+comp,30,0.07770800590515137,0.13020230715091413,0.030651264769618988,0.47220754351853594,0,29.656795444898307,922.4220604682341,449.45264707505703
gconv_gru,shared_hot+comp,31,0.0763865731380604,,0.030651264769618988,0.4721399812659525,0,31.25771967181936,953.6797801400535,449.45264707505703
gconv_gru,shared_hot+comp,32,0.07498271818514224,,0.030651264769618988,0.47227027989593484,0,30.142150471918285,983.8219306119718,449.45264707505703
gconv_gru,shared_hot+comp,33,0.07376080972177011,,0.030651264769618988,0.4721626628793198,0,29.92383617395535,1013.7457667859271,449.45264707505703
gconv_gru,shared_hot+comp,34,0.07267821497387356,,0.030651264769618988,0.4720632498505185,0,29.544416920281947,1043.290183706209,449.45264707505703
gconv_gru,shared_hot+comp,35,0.07184798187679714,0.11702412366867065,0.030651264769618988,0.47215445889150615,0,29.462012575007975,1072.752196281217,512.9261839129031
gconv_gru,shared_hot+comp,36,0.07112743236400464,,0.030651264769618988,0.4720077522858964,0,31.59779502497986,1104.349991306197,512.9261839129031
gconv_gru,shared_hot+comp,37,0.06927872366375393,,0.030651264769618988,0.4722263644317556,0,29.995242757722735,1134.3452340639196,512.9261839129031
gconv_gru,shared_hot+comp,38,0.06846339835060967,,0.030651264769618988,0.4721964440056115,0,30.48192977719009,1164.8271638411097,512.9261839129031
gconv_gru,shared_hot+comp,39,0.06740883103123417,,0.030651264769618988,0.4720979961518471,0,29.75806656619534,1194.585230407305,512.9261839129031
gconv_gru,shared_hot+comp,40,0.06606430036050302,0.10023858914008507,0.030651264769618988,0.4720782100635906,0,29.306205672677606,1223.8914360799827,576.1322568007745
gconv_gru,shared_hot+comp,41,0.0655479011712251,,0.030651264769618988,0.47213563797828645,0,30.14109792513773,1254.0325340051204,576.1322568007745
gconv_gru,shared_hot+comp,42,0.06447867993955259,,0.030651264769618988,0.472042498587225,0,29.68916149204597,1283.7216954971664,576.1322568007745
gconv_gru,shared_hot+comp,43,0.06343533153887149,,0.030651264769618988,0.4720598717378893,0,29.75092042516917,1313.4726159223355,576.1322568007745
gconv_gru,shared_hot+comp,44,0.06290601580231278,,0.030651264769618988,0.47203477718692977,0,30.265414534136653,1343.7380304564722,576.1322568007745
gconv_gru,shared_hot+comp,45,0.06304327426133333,0.09494462380042443,0.030651264769618988,0.4719681801093833,0,29.562730706762522,1373.3007611632347,638.8026741668582
gconv_gru,shared_hot+comp,46,0.0611725957305343,,0.030651264769618988,0.47186104568028675,0,30.48398049082607,1403.7847416540608,638.8026741668582
gconv_gru,shared_hot+comp,47,0.06346273863757099,,0.030651264769618988,0.4721279165779912,0,29.59850073605776,1433.3832423901185,638.8026741668582
gconv_gru,shared_hot+comp,48,0.06590484027509336,,0.030651264769618988,0.4710951792885019,0,29.49857960594818,1462.8818219960667,638.8026741668582
gconv_gru,shared_hot+comp,49,0.06225299614447134,,0.030651264769618988,0.47197686668471545,0,29.704555040225387,1492.586377036292,638.8026741668582
gconv_gru,shared_hot+comp,50,0.0600088636080424,0.08278491863837609,0.030651264769618988,0.4720265731991161,0,29.762813044246286,1522.3491900805384,701.7092671506107
gconv_gru,shared_hot+comp,51,0.05836425004182039,,0.030651264769618988,0.47203960306211434,0,29.891117850784212,1552.2403079313226,701.7092671506107
gconv_gru,shared_hot+comp,52,0.057188566084261296,,0.030651264769618988,0.4718745581308034,0,31.38776767300442,1583.628075604327,701.7092671506107
gconv_gru,shared_hot+comp,53,0.056059923436906606,,0.030651264769618988,0.4716607718601288,0,30.335817334242165,1613.9638929385692,701.7092671506107
gconv_gru,shared_hot+comp,54,0.05619660130253545,,0.030651264769618988,0.47145470698974934,0,33.31164644518867,1647.2755393837579,701.7092671506107
gconv_gru,shared_hot+comp,55,0.05489539658581769,0.07225682185246395,0.030651264769618988,0.4710951792885019,0,30.345840465277433,1677.6213798490353,764.8478307016194
gconv_gru,shared_hot+comp,56,0.054484939133679425,,0.030651264769618988,0.47080900489005933,0,30.49068382102996,1708.1120636700653,764.8478307016194
gconv_gru,shared_hot+comp,57,0.05414980208432233,,0.030651264769618988,0.4702347257431003,0,30.9208222348243,1739.0328859048896,764.8478307016194
gconv_gru,shared_hot+comp,58,0.05299024670212357,,0.030651264769618988,0.4700040489092798,0,30.157345936167985,1769.1902318410575,764.8478307016194
gconv_gru,shared_hot+comp,59,0.052584431789539476,,0.030651264769618988,0.4692053665662402,0,29.83002556860447,1799.020257409662,764.8478307016194
gconv_gru,shared_hot+comp,60,0.05326947900984022,0.06729491628133334,0.030651264769618988,0.46895490364416315,0,29.773169845808297,1828.7934272554703,827.185402081348
gconv_gru,shared_hot+comp,61,0.05167257344281232,,0.030651264769618988,0.46900123204593464,0,29.765101382974535,1858.5585286384448,827.185402081348
gconv_gru,shared_hot+comp,62,0.050749235683017306,,0.030651264769618988,0.4683164403572499,0,29.862328329123557,1888.4208569675684,827.185402081348
gconv_gru,shared_hot+comp,63,0.04975881399931731,,0.030651264769618988,0.4677551910732891,0,30.247571357060224,1918.6684283246286,827.185402081348
gconv_gru,shared_hot+comp,64,0.05330815138640227,,0.030651264769618988,0.46786232550238566,0,30.442764127161354,1949.11119245179,827.185402081348
gconv_gru,shared_hot+comp,65,0.05544657839669122,0.06508896901057316,0.030651264769618988,0.4697926755761974,0,33.42365220468491,1982.534844656475,890.4921487886459
gconv_gru,shared_hot+comp,66,0.05007701670681989,,0.030651264769618988,0.4687420825485254,0,29.867975550238043,2012.402820206713,890.4921487886459
gconv_gru,shared_hot+comp,67,0.0510004096561008,,0.030651264769618988,0.46799069378229413,0,30.883727176114917,2043.2865473828278,890.4921487886459
gconv_gru,shared_hot+comp,68,0.048744011808324744,,0.030651264769618988,0.4673995240721893,0,30.072574249934405,2073.3591216327623,890.4921487886459
gconv_gru,shared_hot+comp,69,0.04861510462231106,,0.030651264769618988,0.46750038486354595,0,30.04242875939235,2103.4015503921546,890.4921487886459
gconv_gru,shared_hot+comp,70,0.04894351076196741,0.05862465959328871,0.030651264769618988,0.467469499262365,0,30.578723496291786,2133.9802738884464,954.4990098597482
gconv_gru,shared_hot+comp,71,0.04990150531133016,,0.030651264769618988,0.46839268918516547,0,29.588833807967603,2163.569107696414,954.4990098597482
gconv_gru,shared_hot+comp,72,0.049485709932115346,,0.030651264769618988,0.469022948484265,0,29.758815287146717,2193.3279229835607,954.4990098597482
gconv_gru,shared_hot+comp,73,0.05007649571807296,,0.030651264769618988,0.4676808725954474,0,30.176502507179976,2223.5044254907407,954.4990098597482
gconv_gru,shared_hot+comp,74,0.051225741704305015,,0.030651264769618988,0.4692270830045706,0,30.233566408976912,2253.7379918997176,954.4990098597482
gconv_gru,shared_hot+comp,75,0.047414680322011314,0.052315356639715344,0.030651264769618988,0.4688033711633689,0,29.892305715940893,2283.6302976156585,1018.1897571659647
gconv_gru,shared_hot+comp,76,0.046106285519070096,,0.030651264769618988,0.4684452912246768,0,30.67831220291555,2314.308609818574,1018.1897571659647
gconv_gru,shared_hot+comp,77,0.046149739512690795,,0.030651264769618988,0.4679337484551167,0,29.35155856097117,2343.660168379545,1018.1897571659647
gconv_gru,shared_hot+comp,78,0.0496765551743684,,0.030651264769618988,0.4679839375570358,0,33.26754072867334,2376.9277091082186,1018.1897571659647
gconv_gru,shared_hot+comp,79,0.050489721474824126,,0.030651264769618988,0.4703655069606011,0,30.976318223867565,2407.904027332086,1018.1897571659647
gconv_gru,shared_hot+comp,80,0.04661664256343135,0.05371621480354896,0.030651264769618988,0.4689655205695691,0,30.781337352003902,2438.68536468409,1081.1696607251652
gconv_gru,shared_hot+comp,81,0.0450365631668656,,0.030651264769618988,0.4676914895208533,0,29.707737028133124,2468.393101712223,1081.1696607251652
gconv_gru,shared_hot+comp,82,0.04532033646548236,,0.030651264769618988,0.46814656955075445,0,29.705757685005665,2498.098859397229,1081.1696607251652
gconv_gru,shared_hot+comp,83,0.044627898269229464,,0.030651264769618988,0.46774264379780933,0,29.895085411146283,2527.993944808375,1081.1696607251652
gconv_gru,shared_hot+comp,84,0.044551440963038695,,0.030651264769618988,0.46763599195623123,0,29.57252369169146,2557.5664685000665,1081.1696607251652
gconv_gru,shared_hot+comp,85,0.04606419360196149,0.0705528763624338,0.030651264769618988,0.46762971831849137,0,29.83384848665446,2587.400316986721,1144.0574937602505
gconv_gru,shared_hot+comp,86,0.046993763358504685,,0.030651264769618988,0.4689727593823459,0,29.885705730877817,2617.286022717599,1144.0574937602505
gconv_gru,shared_hot+comp,87,0.044712733339380334,,0.030651264769618988,0.46840378869808985,0,30.23647797293961,2647.5225006905384,1144.0574937602505
gconv_gru,shared_hot+comp,88,0.04557958797172264,,0.030651264769618988,0.4689582817567923,0,29.31057542236522,2676.8330761129037,1144.0574937602505
gconv_gru,shared_hot+comp,89,0.043447677735929134,,0.030651264769618988,0.4678927285160482,0,30.482611192390323,2707.315687305294,1144.0574937602505
gconv_gru,shared_hot+comp,90,0.045053581396738686,0.049095360132364124,0.030651264769618988,0.46793519621767204,0,30.2214931640774,2737.5371804693714,1206.9218812673353
gconv_gru,shared_hot+comp,91,0.04423797130584717,,0.030651264769618988,0.46892208769290833,0,31.59587997989729,2769.1330604492687,1206.9218812673353
gconv_gru,shared_hot+comp,92,0.044585369251392504,,0.030651264769618988,0.46822040544107774,0,29.956196462735534,2799.089256912004,1206.9218812673353
gconv_gru,shared_hot+comp,93,0.046298238966200084,,0.030651264769618988,0.46871264470989976,0,29.280456464271992,2828.369713376276,1206.9218812673353
gconv_gru,shared_hot+comp,94,0.043343393890946,,0.030651264769618988,0.4685784853797698,0,29.855698302853853,2858.22541167913,1206.9218812673353
gconv_gru,shared_hot+comp,95,0.0430628635265209,0.042616885442000166,0.030651264769618988,0.4677286487597742,0,29.970592429861426,2888.1960041089915,1270.6489035231061
gconv_gru,shared_hot+comp,96,0.044389442161277486,,0.030651264769618988,0.46800420623281086,0,29.723499999847263,2917.9195041088387,1270.6489035231061
gconv_gru,shared_hot+comp,97,0.043633494112226695,,0.030651264769618988,0.46873532632326703,0,29.867670992854983,2947.7871751016937,1270.6489035231061
gconv_gru,shared_hot+comp,98,0.045397652520073786,,0.030651264769618988,0.46831499259469456,0,29.566055200994015,2977.3532303026877,1270.6489035231061
gconv_gru,shared_hot+comp,99,0.04737971888648139,,0.030651264769618988,0.4696903670222854,0,29.622219623997808,3006.9754499266855,1270.6489035231061
gconv_gru,shared_hot+comp,100,0.04407722199404681,0.04373169862307035,0.030651264769618988,0.46900798827119294,0,30.379701695870608,3037.355151622556,1336.3700911258347
