model,arm,epoch,train_mse,val_mse,train_seconds,train_seconds_cumulative,eval_seconds_cumulative,wall_seconds,gamma,gamma_effective,hot_mean_lag,cold_mean_lag,stale_nonzero_increment_rows
gconv_gru,cache,3,0.2506691438180429,,35.803788338787854,108.67391316499561,78.40288294758648,189.7776391711086,,,0.0,0.0,0
gconv_gru,cache,4,0.2112816439734565,,35.68604433396831,144.35995749896392,78.40288294758648,225.46479682298377,,,0.0,0.0,0
gconv_gru,cache,5,0.18906722245392976,0.3610902749575101,35.71588926995173,180.07584676891565,156.33679700875655,339.11664611520246,,,0.0,0.0,0
gconv_gru,cache,6,0.17543539294490107,,35.96604603296146,216.0418928018771,156.33679700875655,375.08378493925557,,,0.0,0.0,0
gconv_gru,cache,7,0.16496309527644404,,36.71150438115001,252.75339718302712,156.33679700875655,411.79642276931554,,,0.0,0.0,0
gconv_gru,cache,8,0.14623714817894828,,35.85334949102253,288.60674667404965,156.33679700875655,447.6509983120486,,,0.0,0.0,0
gconv_gru,cache,9,0.13448766425803857,,36.5455919848755,325.15233865892515,156.33679700875655,484.19763101125136,,,0.0,0.0,0
gconv_gru,cache,10,0.1291366727263839,0.25292722995464617,34.6298386673443,359.78217732626945,229.39407284045592,591.8868514019996,,,0.0,0.0,0
gconv_gru,cache,11,0.1246936939380787,,34.225832318887115,394.00800964515656,229.39407284045592,626.113755735103,,,0.0,0.0,0
gconv_gru,cache,12,0.12025951456140589,,34.247687310911715,428.2556969560683,229.39407284045592,660.3626132928766,,,0.0,0.0,0
gconv_gru,cache,13,0.11665156152513292,,34.339210448320955,462.59490740438923,229.39407284045592,694.7028151480481,,,0.0,0.0,0
gconv_gru,cache,14,0.11300942191371212,,34.33416355680674,496.929070961196,229.39407284045592,729.0381146091968,,,0.0,0.0,0
gconv_gru,cache,15,0.10960548012344926,0.2067167850641104,34.15816623205319,531.0872371932492,304.00419841101393,837.8085310650058,,,0.0,0.0,0
gconv_gru,cache,16,0.106308001059073,,34.36004863400012,565.4472858272493,304.00419841101393,872.1696150749922,,,0.0,0.0,0
gconv_gru,cache,17,0.10349366399976942,,35.212981193792075,600.6602670210414,304.00419841101393,907.383613252081,,,0.0,0.0,0
gconv_gru,cache,18,0.10084432584268076,,34.13068740675226,634.7909544277936,304.00419841101393,941.5153419892304,,,0.0,0.0,0
gconv_gru,cache,19,0.09803719873781558,,34.148940277285874,668.9398947050795,304.00419841101393,975.665277000051,,,0.0,0.0,0
gconv_gru,cache,20,0.09573236218205204,0.17405299039987418,34.323918803129345,703.2638135082088,377.6210408550687,1083.608188885264,,,0.0,0.0,0
gconv_gru,cache,21,0.09308727140779849,,34.30298850685358,737.5668020150624,377.6210408550687,1117.9122126381844,,,0.0,0.0,0
gconv_gru,cache,22,0.09119712423395228,,34.246398671064526,771.813200686127,377.6210408550687,1152.1598153063096,,,0.0,0.0,0
gconv_gru,cache,23,0.08872174775158917,,34.15296052303165,805.9661612091586,377.6210408550687,1186.3137861848809,,,0.0,0.0,0
gconv_gru,cache,24,0.08684723907046848,,34.8935374119319,840.8596986210905,377.6210408550687,1221.208375853952,,,0.0,0.0,0
gconv_gru,cache,25,0.0851541139461376,0.14795402838633612,33.8641021377407,874.7238007588312,451.7351733301766,1329.1888482812792,,,0.0,0.0,0
gconv_gru,cache,26,0.08297006730680112,,34.21722925500944,908.9410300138406,451.7351733301766,1363.4072038121521,,,0.0,0.0,0
gconv_gru,cache,27,0.0815328801119769,,34.26509942673147,943.2061294405721,451.7351733301766,1397.6733304560184,,,0.0,0.0,0
gconv_gru,cache,28,0.08023916791986536,,34.3252855730243,977.5314150135964,451.7351733301766,1431.999717131257,,,0.0,0.0,0
gconv_gru,cache,29,0.07888658399935122,,34.24850264377892,1011.7799176573753,451.7351733301766,1466.2492118212394,,,0.0,0.0,0
gconv_gru,cache,30,0.07772681889710603,0.1301575073829064,34.512900634203106,1046.2928182915784,525.5885097379796,1574.6176448082551,,,0.0,0.0,0
gconv_gru,cache,31,0.07643723929369892,,35.22525679599494,1081.5180750875734,525.5885097379796,1609.8440981800668,,,0.0,0.0,0
gconv_gru,cache,32,0.07492539396992436,,34.04865039465949,1115.5667254822329,525.5885097379796,1643.8937420812435,,,0.0,0.0,0
gconv_gru,cache,33,0.07368504780310171,,33.943846504203975,1149.5105719864368,525.5885097379796,1677.8387617669068,,,0.0,0.0,0
gconv_gru,cache,34,0.07296447621451484,,34.071081885136664,1183.5816538715735,525.5885097379796,1711.910855498165,,,0.0,0.0,0
gconv_gru,cache,35,0.0727645578207793,0.11528580922346848,35.09347994904965,1218.6751338206232,599.2247049626894,1820.6426383159123,,,0.0,0.0,0
gconv_gru,cache,36,0.07107679711447822,,34.523641782812774,1253.198775603436,599.2247049626894,1855.1673677321523,,,0.0,0.0,0
gconv_gru,cache,37,0.06984695902577152,,34.17964450689033,1287.3784201103263,599.2247049626894,1889.3480441872962,,,0.0,0.0,0
gconv_gru,cache,38,0.0690378193502073,,34.32466208515689,1321.7030821954831,599.2247049626894,1923.6737203621306,,,0.0,0.0,0
gconv_gru,cache,39,0.06757654746373494,,34.33901645988226,1356.0420986553654,599.2247049626894,1958.0137954810634,,,0.0,0.0,0
gconv_gru,cache,40,0.06695000330607097,0.1020436378625723,35.1596719105728,1391.2017705659382,672.4336082190275,2066.38445879519,,,0.0,0.0,0
gconv_gru,cache,41,0.06568701620455142,,34.138192140031606,1425.3399627059698,672.4336082190275,2100.5238425009884,,,0.0,0.0,0
gconv_gru,cache,42,0.06443702512317234,,34.15799685521051,1459.4979595611803,672.4336082190275,2134.682844901923,,,0.0,0.0,0
gconv_gru,cache,43,0.06375204413025468,,35.20920965820551,1494.7071692193858,672.4336082190275,2169.8932429030538,,,0.0,0.0,0
gconv_gru,cache,44,0.06272317965825398,,34.14059125399217,1528.847760473378,672.4336082190275,2204.034839961212,,,0.0,0.0,0
gconv_gru,cache,45,0.06243672415062233,0.09095911337779118,33.93054718570784,1562.7783076590858,745.737980064936,2311.2719563860446,,,0.0,0.0,0
gconv_gru,cache,46,0.06143467073087339,,34.329865938052535,1597.1081735971384,745.737980064936,2345.602868103888,,,0.0,0.0,0
gconv_gru,cache,47,0.06080059210459391,,34.78800961980596,1631.8961832169443,745.737980064936,2380.3921177708544,,,0.0,0.0,0
gconv_gru,cache,48,0.05989285751625344,,33.69690397521481,1665.5930871921591,745.737980064936,2414.0900067002513,,,0.0,0.0,0
gconv_gru,cache,49,0.05894861397919832,,33.77029196033254,1699.3633791524917,745.737980064936,2447.861387182027,,,0.0,0.0,0
gconv_gru,cache,50,0.0580959297992565,0.07993204318560086,33.721463984809816,1733.0848431373015,818.6650858889334,2554.512055402156,,,0.0,0.0,0
gconv_gru,cache,51,0.05726601017846002,,35.19334279699251,1768.278185934294,818.6650858889334,2589.7064833771437,,,0.0,0.0,0
gconv_gru,cache,52,0.05681080950631036,,33.94205099903047,1802.2202369333245,818.6650858889334,2623.649514626246,,,0.0,0.0,0
gconv_gru,cache,53,0.05613215764363607,,34.06109927315265,1836.2813362064771,818.6650858889334,2657.7116515911184,,,0.0,0.0,0
gconv_gru,cache,54,0.055610831137056706,,33.89673098595813,1870.1780671924353,818.6650858889334,2691.6093694879673,,,0.0,0.0,0
gconv_gru,cache,55,0.055270236951333505,0.07083949446678162,33.97834776295349,1904.1564149553888,892.9411562690511,2799.865893245209,,,0.0,0.0,0
gconv_gru,cache,56,0.05471626255247328,,33.968894748948514,1938.1253097043373,892.9411562690511,2833.835834587924,,,0.0,0.0,0
gconv_gru,cache,57,0.05441012647416857,,34.09026252711192,1972.2155722314492,892.9411562690511,2867.9272202891298,,,0.0,0.0,0
gconv_gru,cache,58,0.054899228943718806,,33.90467206900939,2006.1202443004586,892.9411562690511,2901.832913932856,,,0.0,0.0,0
gconv_gru,cache,59,0.05785638535464251,,34.17926222132519,2040.2995065217838,892.9411562690511,2936.013403912075,,,0.0,0.0,0
gconv_gru,cache,60,0.05680566805380362,0.07359783695294307,34.044294783845544,2074.3438013056293,967.7619890891947,3044.8796017263085,,,0.0,0.0,0
gconv_gru,cache,61,0.05285808995917991,,34.584523412864655,2108.928324718494,967.7619890891947,3079.4651930220425,,,0.0,0.0,0
gconv_gru,cache,62,0.053356667359670006,,34.31913839932531,2143.2474631178193,967.7619890891947,3113.7855274649337,,,0.0,0.0,0
gconv_gru,cache,63,0.051115464281152795,,35.35284772608429,2178.6003108439036,967.7619890891947,3149.139372914098,,,0.0,0.0,0
gconv_gru,cache,64,0.05145341820187039,,33.978541798423976,2212.5788526423275,967.7619890891947,3183.118953031022,,,0.0,0.0,0
gconv_gru,cache,65,0.05111511106844301,0.05974346857804518,33.92057546414435,2246.499428106472,1041.0570580130443,3290.33686026698,,,0.0,0.0,0
gconv_gru,cache,66,0.05167919176596182,,34.19512649811804,2280.69455460459,1041.0570580130443,3324.5332046011463,,,0.0,0.0,0
gconv_gru,cache,67,0.05063614359608403,,34.201501682866365,2314.8960562874563,1041.0570580130443,3358.7357035069726,,,0.0,0.0,0
gconv_gru,cache,68,0.04877600625709251,,34.37386134080589,2349.269917628262,1041.0570580130443,3393.1107622012496,,,0.0,0.0,0
gconv_gru,cache,69,0.04854313532511393,,35.280948447063565,2384.5508660753258,1041.0570580130443,3428.392732601147,,,0.0,0.0,0
gconv_gru,cache,70,0.05086998365543507,0.07174491194578317,34.23274705512449,2418.7836131304502,1115.5719763389789,3537.1414728919044,,,0.0,0.0,0
gconv_gru,cache,71,0.05050741301642524,,34.14368895301595,2452.927302083466,1115.5719763389789,3571.286266699899,,,0.0,0.0,0
gconv_gru,cache,72,0.047739002439710826,,34.031052127014846,2486.958354210481,1115.5719763389789,3605.3183795493096,,,0.0,0.0,0
gconv_gru,cache,73,0.04846478833092584,,34.21831776807085,2521.176671978552,1115.5719763389789,3639.537705115974,,,0.0,0.0,0
gconv_gru,cache,74,0.04931512585392705,,34.16519416216761,2555.3418661407195,1115.5719763389789,3673.7039509071037,,,0.0,0.0,0
gconv_gru,cache,75,0.0468091920570091,0.05163892186605013,34.143008620943874,2589.4848747616634,1189.1041867812164,3781.381400362123,,,0.0,0.0,0
gconv_gru,cache,76,0.04737020421911169,,34.3740766919218,2623.858951453585,1189.1041867812164,3815.7566444552504,,,0.0,0.0,0
gconv_gru,cache,77,0.048138181368509926,,35.099530646111816,2658.958482099697,1189.1041867812164,3850.857184269,,,0.0,0.0,0
gconv_gru,cache,78,0.04562147016878481,,34.21602389309555,2693.1745059927925,1189.1041867812164,3885.07443165686,,,0.0,0.0,0
gconv_gru,cache,79,0.04652311404546102,,35.09733230667189,2728.2718382994644,1189.1041867812164,3920.1728284512646,,,0.0,0.0,0
gconv_gru,cache,80,0.046584767323953134,0.050859304574819714,33.80055292695761,2762.072391226422,1262.0883951638825,4026.9596657142974,,,0.0,0.0,0
gconv_gru,cache,81,0.04702572910873978,,33.9819776089862,2796.0543688354082,1262.0883951638825,4060.942828234285,,,0.0,0.0,0
gconv_gru,cache,82,0.05023283428615994,,34.08113524783403,2830.1355040832423,1262.0883951638825,4095.025007976219,,,0.0,0.0,0
gconv_gru,cache,83,0.046345024197189895,,34.08447190700099,2864.2199759902433,1262.0883951638825,4129.110476904083,,,0.0,0.0,0
gconv_gru,cache,84,0.05048852938192862,,34.115029137115926,2898.335005127359,1262.0883951638825,4163.226723153144,,,0.0,0.0,0
gconv_gru,cache,85,0.04732770169222796,0.05925756005140451,34.0819032760337,2932.416908403393,1336.2676528715529,4271.488970509265,,,0.0,0.0,0
gconv_gru,cache,86,0.04814191217775698,,34.85222663311288,2967.2691350365058,1336.2676528715529,4306.3422935679555,,,0.0,0.0,0
gconv_gru,cache,87,0.04517780630676835,,33.71643236791715,3000.985567404423,1336.2676528715529,4340.059945085086,,,0.0,0.0,0
gconv_gru,cache,88,0.04461447618625782,,33.7307138890028,3034.7162812934257,1336.2676528715529,4373.79167787591,,,0.0,0.0,0
gconv_gru,cache,89,0.044077948287681294,,34.018534866161644,3068.7348161595874,1336.2676528715529,4407.811303474009,,,0.0,0.0,0
gconv_gru,cache,90,0.044127821922302246,0.049247209842388444,33.83246923517436,3102.5672853947617,1409.5609963834286,4514.93921132898,,,0.0,0.0,0
gconv_gru,cache,91,0.04398434029685126,,34.36617198213935,3136.933457376901,1409.5609963834286,4549.306475980207,,,0.0,0.0,0
gconv_gru,cache,92,0.044505675633748375,,34.27746266499162,3171.2109200418927,1409.5609963834286,4583.5849540298805,,,0.0,0.0,0
gconv_gru,cache,93,0.044495074837296096,,34.233815874904394,3205.444735916797,1409.5609963834286,4617.8198206531815,,,0.0,0.0,0
gconv_gru,cache,94,0.04573707227353697,,34.238698496017605,3239.6834344128147,1409.5609963834286,4652.0595104820095,,,0.0,0.0,0
gconv_gru,cache,95,0.0510719550980462,0.0600968232521644,35.01821566512808,3274.7016500779428,1482.5529902614653,4760.070849892218,,,0.0,0.0,0
gconv_gru,cache,96,0.04681422313054403,,34.13068361021578,3308.8323336881585,1482.5529902614653,4794.20257996209,,,0.0,0.0,0
gconv_gru,cache,97,0.046085086133744985,,34.22307375492528,3343.055407443084,1482.5529902614653,4828.4266729331575,,,0.0,0.0,0
gconv_gru,cache,98,0.044070155532271775,,34.17359960870817,3377.229007051792,1482.5529902614653,4862.601327300072,,,0.0,0.0,0
gconv_gru,cache,99,0.043012157634452534,,34.2217820296064,3411.4507890813984,1482.5529902614653,4896.824360607192,,,0.0,0.0,0
gconv_gru,cache,100,0.04284082739441483,0.04186769173695491,34.229716792237014,3445.6805058736354,1556.103905190248,5004.607056576293,,,0.0,0.0,0
gconv_gru,comp,1,0.39327367146809894,0.7304156376765325,34.7668342301622,34.7668342301622,76.55739070707932,122.2066050269641,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,2,0.31399403678046334,,34.98982668388635,69.75666091404855,76.55739070707932,157.19805794768035,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,3,0.2506691438180429,,34.45516094332561,104.21182185737416,76.55739070707932,191.65487250778824,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,4,0.2112816439734565,,35.122621080838144,139.3344429382123,76.55739070707932,226.778921734076,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,5,0.18906722245392976,0.3610902749575101,34.53777449578047,173.87221743399277,150.14270004210994,334.9271500450559,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,6,0.17543539294490107,,34.43419104581699,208.30640847980976,150.14270004210994,369.3627828229219,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,7,0.1649631041067618,,36.02438886882737,244.33079734863713,150.14270004210994,405.3886260208674,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,8,0.1462371658395838,,37.374172284733504,281.70496963337064,150.14270004210994,442.7642299756408,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,9,0.13448766867319742,,35.99693142995238,317.701901063323,150.14270004210994,478.7626739279367,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,10,0.12913666831122506,0.25292722995464617,35.90167818684131,353.60357925016433,227.57657341007143,592.1113866036758,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,11,0.12469369835323757,,36.12985842814669,389.733437678311,227.57657341007143,628.2427521389909,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,12,0.12025951014624701,,36.05511750373989,425.7885551820509,227.57657341007143,664.2993090138771,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,13,0.11665156152513292,,36.128105762880296,461.9166609449312,227.57657341007143,700.4288205429912,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,14,0.11300941749855324,,35.87373722624034,497.79039817117155,227.57657341007143,736.3040095698088,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,15,0.10960547129313152,0.2067168034040011,35.931429440155625,533.7218276113272,305.998375039082,850.6757671269588,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,16,0.106308001059073,,37.506598794832826,571.22842640616,305.998375039082,888.1839633900672,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,17,0.10349364633913394,,36.37077235803008,607.5991987641901,305.998375039082,924.5561551298015,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,18,0.10084429935172752,,36.329515531193465,643.9287142953835,305.998375039082,960.8870667726733,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,19,0.09803718990749782,,36.70088580297306,680.6296000983566,305.998375039082,997.5894200876355,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,20,0.09573235776689318,0.17405296289003813,36.92238146159798,717.5519815599546,383.5075192321092,1112.0391476596706,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,21,0.09308726699263961,,36.205749270971864,753.7577308309264,383.5075192321092,1148.2463849289343,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,22,0.09119711540363452,,36.356503933202475,790.1142347641289,383.5075192321092,1184.6043045809492,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,23,0.0887217433364303,,36.374790894798934,826.4890256589279,383.5075192321092,1220.9805694487877,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,24,0.08684723907046848,,37.43521185871214,863.92423751764,383.5075192321092,1258.417281627655,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,25,0.08515412277645534,0.1479539962915274,36.261186226736754,900.1854237443767,462.3180320849642,1373.5065071489662,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,26,0.08297006289164226,,36.45538222556934,936.6408059699461,462.3180320849642,1409.9635262857191,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,27,0.08153288894229466,,36.00639033317566,972.6471963031217,462.3180320849642,1445.9713284010068,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,28,0.08023917233502423,,36.277835278306156,1008.9250315814279,462.3180320849642,1482.2505950378254,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,29,0.07888657958419235,,36.23755144979805,1045.162583031226,462.3180320849642,1518.489801372867,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,30,0.07772683655774151,0.1301575761574965,36.08634677529335,1081.2489298065193,539.7498716311529,1632.0319025898352,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,31,0.07643729669076425,,37.82398302387446,1119.0729128303938,539.7498716311529,1669.8573769167997,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,32,0.07492536085623282,,36.25511691579595,1155.3280297461897,539.7498716311529,1706.113948883023,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,33,0.07368500585909243,,36.0588913038373,1191.386921050027,539.7498716311529,1742.174308242742,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,34,0.0729643945340757,,36.28481066087261,1227.6717317108996,539.7498716311529,1778.4605246968567,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,35,0.07276435030831231,0.11528496558849628,37.35936453426257,1265.0310962451622,617.2304329141043,1893.3177509559318,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,36,0.07107682581301089,,36.43188198842108,1301.4629782335833,617.2304329141043,1929.7511306628585,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,37,0.06984688176049127,,36.101096672937274,1337.5640749065205,617.2304329141043,1965.8537945169955,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,38,0.06903765598932902,,36.22590895090252,1373.789983857423,617.2304329141043,2002.0811330126598,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,39,0.06757638189527723,,36.310022186953574,1410.1000060443766,617.2304329141043,2038.392596420832,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,40,0.0669498531906693,0.10204484829535851,37.03413118934259,1447.1341372337192,695.6807709080167,2153.89595888881,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,41,0.06568729877471924,,36.19733186298981,1483.331469096709,695.6807709080167,2190.094665830955,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,42,0.06443719510678891,,35.877202317584306,1519.2086714142933,695.6807709080167,2225.973370129708,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,43,0.063752222944189,,37.141554546076804,1556.3502259603702,695.6807709080167,2263.1163140586577,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,44,0.06272376908196343,,36.89189628791064,1593.2421222482808,695.6807709080167,2300.0096871838905,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,45,0.06243753433227539,0.09096353329144992,36.658549565821886,1629.9006718141027,773.9049769877456,2414.9185408600606,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,46,0.06143420934677124,,35.91535730008036,1665.816029114183,773.9049769877456,2450.8353835507296,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,47,0.06080110867818197,,37.09988104784861,1702.9159101620317,773.9049769877456,2487.9366026818752,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,48,0.059896908424518724,,36.174267495051026,1739.0901776570827,773.9049769877456,2524.112357384991,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,49,0.05894421427338212,,36.283725580666214,1775.373903237749,773.9049769877456,2560.3974642418325,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,50,0.05807881443588822,0.07986790858782254,36.36264600884169,1811.7365492465906,851.1270893216133,2674.0011596726254,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,51,0.057290710784770826,,37.211454370990396,1848.948003617581,851.1270893216133,2711.214057368692,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,52,0.05680643187628852,,36.03520534792915,1884.9832089655101,851.1270893216133,2747.250676804688,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,53,0.05604796939425998,,35.95636876206845,1920.9395777275786,851.1270893216133,2783.208577599842,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,54,0.05547698118068554,,35.9110297113657,1956.8506074389443,851.1270893216133,2819.1209729239345,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,55,0.055260031311600295,0.07146137494307297,36.71286825183779,1993.563475690782,929.5932409707457,2934.3190247318707,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,56,0.05455921093622843,,35.80518960393965,2029.3686652947217,929.5932409707457,2970.1256365650333,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,57,0.05400025623816031,,36.08359839208424,2065.452263686806,929.5932409707457,3006.2106222030707,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,58,0.05359741272749724,,36.39072553580627,2101.8429892226122,929.5932409707457,3042.602802257985,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,59,0.05401105792434127,,36.08528469968587,2137.928273922298,929.5932409707457,3078.6895378930494,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,60,0.05366532890884965,0.06557153050716107,35.57130361907184,2173.49957754137,1007.5893609868363,3192.275814420078,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,61,0.05201027790705363,,36.44764106394723,2209.947218605317,1007.5893609868363,3228.725065958686,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,62,0.05259022668555931,,36.38802472921088,2246.335243334528,1007.5893609868363,3265.1144761787727,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,63,0.05195210818891172,,37.40136172808707,2283.736605062615,1007.5893609868363,3302.517421128694,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,64,0.05325110091103448,,36.033683200366795,2319.770288262982,1007.5893609868363,3338.5526070436463,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,65,0.051853043061715585,0.07535645136466393,36.03778486326337,2355.8080731262453,1084.7727649048902,3451.775314698927,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,66,0.054535757612299035,,35.86549723986536,2391.6735703661107,1084.7727649048902,3487.642235338688,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,67,0.05241714804260819,,36.0607198420912,2427.734290208202,1084.7727649048902,3523.7045677318238,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,68,0.0493869803569935,,35.93182672513649,2463.6661169333383,1084.7727649048902,3559.637743121013,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,69,0.049573397194897686,,37.44780641188845,2501.113923345227,1084.7727649048902,3597.0870951586403,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,70,0.0485431331175345,0.05458443669172434,35.93546084687114,2537.049384192098,1163.4320875927806,3711.7009085686877,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,71,0.048232606163731324,,35.97546866675839,2573.0248528588563,1163.4320875927806,3747.6778525440022,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,72,0.04888853541126958,,35.97016409318894,2608.9950169520453,1163.4320875927806,3783.6494751027785,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,73,0.04995607667499118,,36.10751057881862,2645.102527530864,1163.4320875927806,3819.7583545339294,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,74,0.050002981115270545,,36.088543435093015,2681.191070965957,1163.4320875927806,3855.8483603377827,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,75,0.04664907632050691,0.05156375811650203,36.26622224226594,2717.457293208223,1241.405170114711,3970.106853710022,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,76,0.046364130797209566,,36.740599979646504,2754.1978931878693,1241.405170114711,4006.8491653916426,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,77,0.04692415175614534,,37.35766361793503,2791.5555568058044,1241.405170114711,4044.208300341852,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,78,0.04932288108048616,,36.35930462367833,2827.9148614294827,1241.405170114711,4080.569053113926,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,79,0.04981747600767347,,37.05515998788178,2864.9700214173645,1241.405170114711,4117.625724135898,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,80,0.045776444452780264,0.04889899033766527,35.857249268796295,2900.827270686161,1318.90568443574,4231.0027745808475,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,81,0.045112022647151244,,36.0486705689691,2936.87594125513,1318.90568443574,4267.052848898806,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,82,0.04486049325377853,,36.01414751308039,2972.8900887682103,1318.90568443574,4303.068452707026,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,83,0.04523328940073649,,36.379066846799105,3009.2691556150094,1318.90568443574,4339.449073487893,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,84,0.04520287116368612,,36.54495144588873,3045.814107060898,1318.90568443574,4375.995438232087,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,85,0.04512317313088311,0.05309091623012836,36.245875757187605,3082.0599828180857,1398.0433063236997,4491.380486172624,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,86,0.04528050731729578,,37.1467224159278,3119.2067052340135,1398.0433063236997,4528.528679505922,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,87,0.0460969849869057,,36.13333468604833,3155.340039920062,1398.0433063236997,4564.663428763859,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,88,0.04737209390710901,,35.93096876703203,3191.271008687094,1398.0433063236997,4600.595778464805,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,89,0.04432832090942948,,36.24781391071156,3227.5188225978054,1398.0433063236997,4636.845111360773,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,90,0.04428263505299886,0.04985083295748784,35.81858901493251,3263.337411612738,1475.5726184467785,4750.194523795042,0.5,0.622459352016449,0.0,0.0,0
gconv_gru,comp,91,0.04659021563000149,,36.358797614928335,3299.6962092276663,1475.5726184467785,4786.554804717656,0.5,0.622459352016449,0.0,0.0,0
